NetType	NetName
cnv	DEFECTIVE_AHCY_CAUSES_HYPERMETHIONINEMIA_WITH_S-ADENOSYLHOMOCYSTEINE_HYDROLASE_DEFICIENCY__HMAHCHD_
cnv	SIGNALING_BY_VEGF
cnv	TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING
cnv	INTERLEUKIN-1_SIGNALING
cnv	INTERFERON_ALPHA_BETA_SIGNALING
cnv	SYNTHESIS_OF_PROSTAGLANDINS__PG__AND_THROMBOXANES__TX_
cnv	ONCOGENE_INDUCED_SENESCENCE
cnv	TRUNCATED_APC_MUTANTS_DESTABILIZE_THE_DESTRUCTION_COMPLEX
cnv	DEADENYLATION_OF_MRNA
cnv	RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER
cnv	DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES
cnv	DNA_STRAND_ELONGATION
cnv	ACTIVATION_OF_THE_AP-1_FAMILY_OF_TRANSCRIPTION_FACTORS
cnv	PIWI-INTERACTING_RNA__PIRNA__BIOGENESIS
cnv	P53-DEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT
cnv	NONSENSE_MEDIATED_DECAY__NMD__ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX__EJC_
cnv	GLOBAL_GENOMIC_NER__GG-NER_
cnv	DEFECTIVE_ALG9_CAUSES_ALG9-CDG__CDG-1L_
cnv	DEGRADATION_OF_GLI2_BY_THE_PROTEASOME
cnv	REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION
cnv	CYCLIN_A_B1_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION
cnv	MITOTIC_SPINDLE_CHECKPOINT
cnv	POST-CHAPERONIN_TUBULIN_FOLDING_PATHWAY
cnv	SIGNAL_AMPLIFICATION
cnv	JNK__C-JUN_KINASES__PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1
cnv	P75NTR_SIGNALS_VIA_NF-KB
cnv	REPRESSION_OF_WNT_TARGET_GENES
cnv	KINESINS
cnv	DEADENYLATION-DEPENDENT_MRNA_DECAY
cnv	PHOSPHORYLATION_SITE_MUTANTS_OF_CTNNB1_ARE_NOT_TARGETED_TO_THE_PROTEASOME_BY_THE_DESTRUCTION_COMPLEX
cnv	PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS
cnv	TRANSCRIPTION-COUPLED_NER__TC-NER_
cnv	BASE-FREE_SUGAR-PHOSPHATE_REMOVAL_VIA_THE_SINGLE-NUCLEOTIDE_REPLACEMENT_PATHWAY
cnv	GLYCOSAMINOGLYCAN_METABOLISM
cnv	IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX
cnv	IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1
cnv	ACYL_CHAIN_REMODELLING_OF_PC
cnv	ATF4_ACTIVATES_GENES
cnv	SYNTHESIS_OF_VERY_LONG-CHAIN_FATTY_ACYL-COAS
cnv	REGULATION_OF_PYRUVATE_DEHYDROGENASE__PDH__COMPLEX
cnv	ORC1_REMOVAL_FROM_CHROMATIN
cnv	EUKARYOTIC_TRANSLATION_ELONGATION
cnv	GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION
cnv	DEFECTIVE_ALG14_CAUSES_CONGENITAL_MYASTHENIC_SYNDROME__ALG14-CMS_
cnv	RNA_POLYMERASE_III_CHAIN_ELONGATION
cnv	SMAD2_3_PHOSPHORYLATION_MOTIF_MUTANTS_IN_CANCER
cnv	DEFECTIVE_CYP27A1_CAUSES_CEREBROTENDINOUS_XANTHOMATOSIS__CTX_
cnv	CHROMOSOME_MAINTENANCE
cnv	PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS
cnv	CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM
cnv	GLUCAGON-TYPE_LIGAND_RECEPTORS
cnv	ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION
cnv	BUTYRATE_RESPONSE_FACTOR_1__BRF1__DESTABILIZES_MRNA
cnv	SHC-MEDIATED_SIGNALLING
cnv	TRIF-MEDIATED_PROGRAMMED_CELL_DEATH
cnv	NEGATIVE_REGULATORS_OF_RIG-I_MDA5_SIGNALING
cnv	HSF1-DEPENDENT_TRANSACTIVATION
cnv	INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1
cnv	INTERLEUKIN-2_SIGNALING
cnv	PEPTIDE_HORMONE_METABOLISM
cnv	PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC
cnv	APC_C:CDC20_MEDIATED_DEGRADATION_OF_SECURIN
cnv	CLASS_B_2__SECRETIN_FAMILY_RECEPTORS_
cnv	DEFECTIVE_EXT1_CAUSES_EXOSTOSES_1,_TRPS2_AND_CHDS
cnv	NUCLEOTIDE-BINDING_DOMAIN,_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR__NLR__SIGNALING_PATHWAYS
cnv	G_ALPHA__I__SIGNALLING_EVENTS
cnv	COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES
cnv	REGULATORY_RNA_PATHWAYS
cnv	DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM
cnv	CLASS_C_3__METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS_
cnv	THE_PHOTOTRANSDUCTION_CASCADE
cnv	PYRUVATE_METABOLISM_AND_CITRIC_ACID__TCA__CYCLE
cnv	APC:CDC20_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS_PRIOR_TO_SATISFATION_OF_THE_CELL_CYCLE_CHECKPOINT
cnv	NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS
cnv	PRESYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS
cnv	ASSEMBLY_OF_THE_HIV_VIRION
cnv	RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE-NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY
cnv	PASSIVE_TRANSPORT_BY_AQUAPORINS
cnv	UNFOLDED_PROTEIN_RESPONSE__UPR_
cnv	TELOMERE_MAINTENANCE
cnv	EUKARYOTIC_TRANSLATION_INITIATION
cnv	DEPOSITION_OF_NEW_CENPA-CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE
cnv	P75NTR_RECRUITS_SIGNALLING_COMPLEXES
cnv	CYCLIN_A:CDK2-ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY
cnv	TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION
cnv	FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX
cnv	ENOS_ACTIVATION_AND_REGULATION
cnv	GLYCOSPHINGOLIPID_METABOLISM
cnv	REGULATION_OF_ORNITHINE_DECARBOXYLASE__ODC_
cnv	APC-CDC20_MEDIATED_DEGRADATION_OF_NEK2A
cnv	SIGNALING_BY_ACTIVIN
cnv	REGULATION_OF_AMPK_ACTIVITY_VIA_LKB1
cnv	DEFECTIVE_CYP21A2_CAUSES_ADRENAL_HYPERPLASIA_3__AH3_
cnv	BIOLOGICAL_OXIDATIONS
cnv	METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS
cnv	CYTOCHROME_P450_-_ARRANGED_BY_SUBSTRATE_TYPE
cnv	DEFECTIVE_ALG11_CAUSES_ALG11-CDG__CDG-1P_
cnv	ROLE_OF_SECOND_MESSENGERS_IN_NETRIN-1_SIGNALING
cnv	DEFECTIVE_SLC26A2_CAUSES_CHONDRODYSPLASIAS
cnv	INWARDLY_RECTIFYING_Kplus_CHANNELS
cnv	GLYCOPROTEIN_HORMONES
cnv	TRANSLATION
cnv	DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE
cnv	DEFECTIVE_GSS_CAUSES_GLUTATHIONE_SYNTHETASE_DEFICIENCY__GSS_DEFICIENCY_
cnv	GOLGI_TO_ER_RETROGRADE_TRANSPORT
cnv	RNA_POLYMERASE_III_ABORTIVE_AND_RETRACTIVE_INITIATION
cnv	DOWNSTREAM_SIGNAL_TRANSDUCTION
cnv	SNRNP_ASSEMBLY
cnv	ARACHIDONIC_ACID_METABOLISM
cnv	DEFECTIVE_DPAGT1_CAUSES_DPAGT1-CDG__CDG-1J__AND_CMSTA2
cnv	CLOSTRIDIUM_NEUROTOXICITY
cnv	NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION
cnv	DNA_METHYLATION
cnv	TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
cnv	FORMATION_OF_TRANSCRIPTION-COUPLED_NER__TC-NER__REPAIR_COMPLEX
cnv	TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES
cnv	ACTIVATION_OF_CA-PERMEABLE_KAINATE_RECEPTOR
cnv	THE_NLRP3_INFLAMMASOME
cnv	SIGNALING_BY_NOTCH3
cnv	G2_M_CHECKPOINTS
cnv	EUKARYOTIC_TRANSLATION_TERMINATION
cnv	SYNTHESIS_OF_SUBSTRATES_IN_N-GLYCAN_BIOSYTHESIS
cnv	DEGRADATION_OF_GLI1_BY_THE_PROTEASOME
cnv	HEXOSE_UPTAKE
cnv	RNA_POLYMERASE_II_TRANSCRIPTION_INITIATION
cnv	GPCR_LIGAND_BINDING
cnv	GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION
cnv	POST-TRANSLATIONAL_PROTEIN_MODIFICATION
cnv	BETA-CATENIN_PHOSPHORYLATION_CASCADE
cnv	DEFECTIVE_CUBN_CAUSES_HEREDITARY_MEGALOBLASTIC_ANEMIA_1
cnv	SIGNALLING_TO_P38_VIA_RIT_AND_RIN
cnv	REGULATION_OF_HYPOXIA-INDUCIBLE_FACTOR__HIF__BY_OXYGEN
cnv	GAB1_SIGNALOSOME
cnv	DEGRADATION_OF_BETA-CATENIN_BY_THE_DESTRUCTION_COMPLEX
cnv	MPS_VII_-_SLY_SYNDROME
cnv	ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE
cnv	APC_TRUNCATION_MUTANTS_ARE_NOT_K63_POLYUBIQUITINATED
cnv	PI3K_EVENTS_IN_ERBB4_SIGNALING
cnv	RNA_POL_II_CTD_PHOSPHORYLATION_AND_INTERACTION_WITH_CE
cnv	POST-TRANSLATIONAL_MODIFICATION:_SYNTHESIS_OF_GPI-ANCHORED_PROTEINS
cnv	DEFECTIVE_CYP2U1_CAUSES_SPASTIC_PARAPLEGIA_56,_AUTOSOMAL_RECESSIVE__SPG56_
cnv	ANTIGEN_PRESENTATION:_FOLDING,_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC
cnv	FATTY_ACYL-COA_BIOSYNTHESIS
cnv	MISMATCH_REPAIR__MMR__DIRECTED_BY_MSH2:MSH3__MUTSBETA_
cnv	FORMATION_OF_THE_TERNARY_COMPLEX,_AND_SUBSEQUENTLY,_THE_43S_COMPLEX
cnv	TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS
cnv	DEFECTIVE_MAN1B1_CAUSES_MRT15
cnv	NONSENSE-MEDIATED_DECAY__NMD_
cnv	MUCOPOLYSACCHARIDOSES
cnv	BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS
cnv	FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX
cnv	PHASE_II_CONJUGATION
cnv	DOUBLE-STRAND_BREAK_REPAIR
cnv	SENESCENCE-ASSOCIATED_SECRETORY_PHENOTYPE__SASP_
cnv	CAM_PATHWAY
cnv	INOSITOL_PHOSPHATE_METABOLISM
cnv	RNA_POLYMERASE_II_TRANSCRIPTION_PRE-INITIATION_AND_PROMOTER_OPENING
cnv	LIPID_AND_LIPOPROTEIN_METABOLISM
cnv	DEFECTIVE_TPMT_CAUSES_THIOPURINE_S-METHYLTRANSFERASE_DEFICIENCY__TPMT_DEFICIENCY_
cnv	BBSOME-MEDIATED_CARGO-TARGETING_TO_CILIUM
cnv	DEFECTIVE_CYP7B1_CAUSES_SPASTIC_PARAPLEGIA_5A,_AUTOSOMAL_RECESSIVE__SPG5A__AND_CONGENITAL_BILE_ACID_SYNTHESIS_DEFECT_3__CBAS3_
cnv	GLUCOSE_METABOLISM
cnv	TRIF-MEDIATED_TLR3_TLR4_SIGNALING
cnv	SWITCHING_OF_ORIGINS_TO_A_POST-REPLICATIVE_STATE
cnv	CLASS_A_1__RHODOPSIN-LIKE_RECEPTORS_
cnv	ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1
cnv	ION_CHANNEL_TRANSPORT
cnv	ASSOCIATION_OF_LICENSING_FACTORS_WITH_THE_PRE-REPLICATIVE_COMPLEX
cnv	TERMINATION_OF_O-GLYCAN_BIOSYNTHESIS
cnv	ABACAVIR_TRANSPORT_AND_METABOLISM
cnv	EPIGENETIC_REGULATION_OF_GENE_EXPRESSION
cnv	TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS
cnv	CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING___PRESENTATION
cnv	P53-DEPENDENT_G1_DNA_DAMAGE_RESPONSE
cnv	GAMMA-CARBOXYLATION,_TRANSPORT,_AND_AMINO-TERMINAL_CLEAVAGE_OF_PROTEINS
cnv	HIV_TRANSCRIPTION_INITIATION
cnv	DEFECTIVE_GGT1_CAUSES_GLUTATHIONURIA__GLUTH_
cnv	REGULATION_OF_IFNG_SIGNALING
cnv	DEFECTIVE_ALG1_CAUSES_ALG1-CDG__CDG-1K_
cnv	CENTROSOME_MATURATION
cnv	PORPHYRIN_METABOLISM
cnv	P53-INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT
cnv	INTERLEUKIN_RECEPTOR_SHC_SIGNALING
cnv	IRS-RELATED_EVENTS
cnv	DEFECTIVE_GIF_CAUSES_INTRINSIC_FACTOR_DEFICIENCY
cnv	TAT-MEDIATED_ELONGATION_OF_THE_HIV-1_TRANSCRIPT
cnv	MISSPLICED_GSK3BETA_MUTANTS_STABILIZE_BETA-CATENIN
cnv	TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3:SMAD4_HETEROTRIMER
cnv	CAP-DEPENDENT_TRANSLATION_INITIATION
cnv	INTEGRIN_CELL_SURFACE_INTERACTIONS
cnv	NCAM_SIGNALING_FOR_NEURITE_OUT-GROWTH
cnv	SIGNALING_BY_TGF-BETA_RECEPTOR_COMPLEX
cnv	RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE-NUCLEOTIDE_REPLACEMENT_PATHWAY
cnv	SHC-RELATED_EVENTS
cnv	MUSCLE_CONTRACTION
cnv	ECM_PROTEOGLYCANS
cnv	HIV_INFECTION
cnv	POST-ELONGATION_PROCESSING_OF_THE_TRANSCRIPT
cnv	APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS
cnv	FCERI_MEDIATED_MAPK_ACTIVATION
cnv	RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION
cnv	ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING
cnv	POST-ELONGATION_PROCESSING_OF_INTRONLESS_PRE-MRNA
cnv	INSULIN_RECEPTOR_RECYCLING
cnv	CELL_DEATH_SIGNALLING_VIA_NRAGE,_NRIF_AND_NADE
cnv	HS-GAG_BIOSYNTHESIS
cnv	TRAF6_MEDIATED_INDUCTION_OF_PROINFLAMMATORY_CYTOKINES
cnv	RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES
cnv	CYP2E1_REACTIONS
cnv	ADRENALINE,NORADRENALINE_INHIBITS_INSULIN_SECRETION
cnv	MPS_IV_-_MORQUIO_SYNDROME_B
cnv	POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS
cnv	ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA
cnv	RIBOSOMAL_SCANNING_AND_START_CODON_RECOGNITION
cnv	PLATELET_DEGRANULATION
cnv	CONDENSATION_OF_PROPHASE_CHROMOSOMES
cnv	COMMON_PATHWAY
cnv	INTEGRIN_ALPHAIIB_BETA3_SIGNALING
cnv	DEFENSINS
cnv	DEFECTIVE_ALG3_CAUSES_ALG3-CDG__CDG-1D_
cnv	ERKS_ARE_INACTIVATED
cnv	ACETYLCHOLINE_REGULATES_INSULIN_SECRETION
cnv	EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS
cnv	DUAL_INCISION_REACTION_IN_TC-NER
cnv	SIGNALING_BY_EGFR_IN_CANCER
cnv	T41_MUTANTS_OF_BETA-CATENIN_ARENT_PHOSPHORYLATED
cnv	RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION
cnv	INTERACTION_WITH_THE_ZONA_PELLUCIDA
cnv	CDC20:PHOSPHO-APC_C_MEDIATED_DEGRADATION_OF_CYCLIN_A
cnv	PROLONGED_ERK_ACTIVATION_EVENTS
cnv	ACYL_CHAIN_REMODELLING_OF_PE
cnv	SIGNALING_BY_NOTCH4
cnv	EPH-EPHRIN_MEDIATED_REPULSION_OF_CELLS
cnv	TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR
cnv	CA-DEPENDENT_EVENTS
cnv	FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING
cnv	SEPARATION_OF_SISTER_CHROMATIDS
cnv	TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS
cnv	NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION
cnv	FORMATION_OF_THE_HIV-1_EARLY_ELONGATION_COMPLEX
cnv	INTERFERON_GAMMA_SIGNALING
cnv	DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX
cnv	REGULATION_OF_FZD_BY_UBIQUITINATION
cnv	CASPASE-8_ACTIVATION_BY_CLEAVAGE
cnv	LOSS_OF_FUNCTION_OF_SMAD2_3_IN_CANCER
cnv	ADENYLATE_CYCLASE_INHIBITORY_PATHWAY
cnv	BUDDING_AND_MATURATION_OF_HIV_VIRION
cnv	REMOVAL_OF_DNA_PATCH_CONTAINING_ABASIC_RESIDUE
cnv	CELLULAR_RESPONSES_TO_STRESS
cnv	APC_C-MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS
cnv	GAP_JUNCTION_DEGRADATION
cnv	REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU-RICH_ELEMENTS
cnv	TRANSPORT_OF_ORGANIC_ANIONS
cnv	MEIOTIC_RECOMBINATION
cnv	G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA
cnv	MEMBRANE_TRAFFICKING
cnv	BETA-CATENIN_INDEPENDENT_WNT_SIGNALING
cnv	MYOGENESIS
cnv	NOTCH-HLH_TRANSCRIPTION_PATHWAY
cnv	CELL_CYCLE,_MITOTIC
cnv	GABA_SYNTHESIS,_RELEASE,_REUPTAKE_AND_DEGRADATION
cnv	L13A-MEDIATED_TRANSLATIONAL_SILENCING_OF_CERULOPLASMIN_EXPRESSION
cnv	ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE
cnv	OPIOID_SIGNALLING
cnv	INTERACTION_BETWEEN_L1_AND_ANKYRINS
cnv	ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE
cnv	DEFECTIVE_CYP11B1_CAUSES_ADRENAL_HYPERPLASIA_4__AH4_
cnv	RNA_POLYMERASE_II_PROMOTER_ESCAPE
cnv	DEFECTIVE_TCN2_CAUSES_HEREDITARY_MEGALOBLASTIC_ANEMIA
cnv	PROCESSIVE_SYNTHESIS_ON_THE_C-STRAND_OF_THE_TELOMERE
cnv	INFLUENZA_INFECTION
cnv	FCGAMMA_RECEPTOR__FCGR__DEPENDENT_PHAGOCYTOSIS
cnv	DEFECTIVE_ACTH_CAUSES_OBESITY_AND_PRO-OPIOMELANOCORTININ_DEFICIENCY__POMCD_
cnv	RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER
cnv	PAUSING_AND_RECOVERY_OF_TAT-MEDIATED_HIV_ELONGATION
cnv	APOPTOTIC_EXECUTION_PHASE
cnv	SIGNAL_TRANSDUCTION_BY_L1
cnv	REGULATION_OF_BETA-CELL_DEVELOPMENT
cnv	RAP1_SIGNALLING
cnv	CTLA4_INHIBITORY_SIGNALING
cnv	ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS
cnv	PHASE_1_-_FUNCTIONALIZATION_OF_COMPOUNDS
cnv	DCC_MEDIATED_ATTRACTIVE_SIGNALING
cnv	E2F-ENABLED_INHIBITION_OF_PRE-REPLICATION_COMPLEX_FORMATION
cnv	DAP12_SIGNALING
cnv	ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING
cnv	DOWNREGULATION_OF_ERBB2:ERBB3_SIGNALING
cnv	DEFECTIVE_MOGS_CAUSES_MOGS-CDG__CDG-2B_
cnv	DUAL_INCISION_REACTION_IN_GG-NER
cnv	SIGNALING_BY_EGFRVIII_IN_CANCER
cnv	COMPLEMENT_CASCADE
cnv	DEFECTIVE_PAPSS2_CAUSES_SEMD-PA
cnv	REGULATION_OF_SIGNALING_BY_CBL
cnv	TRNA_AMINOACYLATION
cnv	PKA_ACTIVATION
cnv	A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS
cnv	STEROID_HORMONES
cnv	O-LINKED_GLYCOSYLATION
cnv	GLYCOGEN_STORAGE_DISEASES
cnv	CDO_IN_MYOGENESIS
cnv	HIV_LIFE_CYCLE
cnv	TOLL_LIKE_RECEPTOR_5__TLR5__CASCADE
cnv	S45_MUTANTS_OF_BETA-CATENIN_ARENT_PHOSPHORYLATED
cnv	SIGNALING_BY_FGFR2_MUTANTS
cnv	RECYCLING_PATHWAY_OF_L1
cnv	POU5F1__OCT4_,_SOX2,_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION
cnv	NAplus_CL-_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS
cnv	ASSEMBLY_OF_THE_PRE-REPLICATIVE_COMPLEX
cnv	TOLL_LIKE_RECEPTOR_4__TLR4__CASCADE
cnv	DEFECTIVE_RFT1_CAUSES_RFT1-CDG__CDG-1N_
cnv	EARLY_PHASE_OF_HIV_LIFE_CYCLE
cnv	MITOTIC_PROMETAPHASE
cnv	CHYLOMICRON-MEDIATED_LIPID_TRANSPORT
cnv	PACKAGING_OF_TELOMERE_ENDS
cnv	GRB2:SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS
cnv	SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA-HYDROXYCHOLESTEROL
cnv	G_PROTEIN_GATED_POTASSIUM_CHANNELS
cnv	PECAM1_INTERACTIONS
cnv	TIGHT_JUNCTION_INTERACTIONS
cnv	REGULATION_OF_MITOTIC_CELL_CYCLE
cnv	INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION
cnv	SRP-DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE
cnv	HOMOLOGOUS_RECOMBINATION_REPAIR_OF_REPLICATION-INDEPENDENT_DOUBLE-STRAND_BREAKS
cnv	RIG-I_MDA5_MEDIATED_INDUCTION_OF_IFN-ALPHA_BETA_PATHWAYS
cnv	HEDGEHOG_OFF_STATE
cnv	RESPIRATORY_ELECTRON_TRANSPORT,_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING,_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS.
cnv	ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF__SREBP_
cnv	N-GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE
cnv	MITOCHONDRIAL_TRANSLATION_ELONGATION
cnv	MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE
cnv	CELL-CELL_COMMUNICATION
cnv	BIOSYNTHESIS_OF_THE_N-GLYCAN_PRECURSOR__DOLICHOL_LIPID-LINKED_OLIGOSACCHARIDE,_LLO__AND_TRANSFER_TO_A_NASCENT_PROTEIN
cnv	MITOTIC_G2-G2_M_PHASES
cnv	METABOLISM_OF_NITRIC_OXIDE
cnv	AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS
cnv	UBIQUITIN_MEDIATED_DEGRADATION_OF_PHOSPHORYLATED_CDC25A
cnv	CELLULAR_SENESCENCE
cnv	SIGNAL_ATTENUATION
cnv	PLATELET_AGGREGATION__PLUG_FORMATION_
cnv	TRANS-GOLGI_NETWORK_VESICLE_BUDDING
cnv	TRAF6_MEDIATED_IRF7_ACTIVATION
cnv	GAP-FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_TC-NER
cnv	PROCESSING-DEFECTIVE_HH_VARIANTS_ABROGATE_LIGAND_SECRETION
cnv	NRAGE_SIGNALS_DEATH_THROUGH_JNK
cnv	U12_DEPENDENT_SPLICING
cnv	NUCLEOSOME_ASSEMBLY
cnv	METHYLATION
cnv	REGULATION_OF_KIT_SIGNALING
cnv	MASTL_FACILITATES_MITOTIC_PROGRESSION
cnv	DEFECTS_IN_BIOTIN__BTN__METABOLISM
cnv	HEDGEHOG_ON_STATE
cnv	CONSTITUTIVE_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS
cnv	REGULATION_OF_THE_FANCONI_ANEMIA_PATHWAY
cnv	PPARA_ACTIVATES_GENE_EXPRESSION
cnv	REGULATION_OF_ACTIVATED_PAK-2P34_BY_PROTEASOME_MEDIATED_DEGRADATION
cnv	REGULATION_OF_RHEB_GTPASE_ACTIVITY_BY_AMPK
cnv	PLATELET_CALCIUM_HOMEOSTASIS
cnv	ACTIVATION_OF_G_PROTEIN_GATED_POTASSIUM_CHANNELS
cnv	PI3K_EVENTS_IN_ERBB2_SIGNALING
cnv	CLASSICAL_ANTIBODY-MEDIATED_COMPLEMENT_ACTIVATION
cnv	ION_TRANSPORT_BY_P-TYPE_ATPASES
cnv	DEPOLARIZATION_OF_THE_PRESYNAPTIC_TERMINAL_TRIGGERS_THE_OPENING_OF_CALCIUM_CHANNELS
cnv	SIGNALING_BY_WNT_IN_CANCER
cnv	REGULATION_OF_ACTIN_DYNAMICS_FOR_PHAGOCYTIC_CUP_FORMATION
cnv	CALMODULIN_INDUCED_EVENTS
cnv	SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL
cnv	ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT__ESCRT_
cnv	MICRORNA__MIRNA__BIOGENESIS
cnv	TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA
cnv	PROTEIN_FOLDING
cnv	TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING
cnv	LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES
cnv	ORGANELLE_BIOGENESIS_AND_MAINTENANCE
cnv	DEX_H-BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION
cnv	LYSOSOME_VESICLE_BIOGENESIS
cnv	N-GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS-GOLGI
cnv	SIGNALING_BY_FGFR_MUTANTS
cnv	AMER1_MUTANTS_DESTABILIZE_THE_DESTRUCTION_COMPLEX
cnv	RETROGRADE_NEUROTROPHIN_SIGNALLING
